text,sentiment
"serum yang aku tau kurang cocok di aku tapi tetep ku pake sampe habis saking aku cinta sama teksturnya, gimana dong. enak banget dipake! konsistensinya kental tapi cepet banget menyerap, ngasih efek seger dingin pula. brightening effectnya sih yang paling berasa dan cepet banget keliatan. nah cuman sayangnya, sayang bangeeeet, tiap abis pake ni serum aku ngerasa selalu muncul whiteheads atau kemerahan. mungkin karna dia bikin lembab banget ya, makanya jadi nyumbat pori-pori gitu (?) kesalahanku adalah ga ngetes dulu di leher, malah di muka dulu. selama 15 hari pertama tuh pakenya dikit-dikit di wajah aja, ngirit beb. trus lama-lama aku pakein juga di leher dan beneran dong bagian belakang telinga tuh gatel-gatel trus bruntusan, bagian leher depan juga agak gatel dan merah. udah fix ga sih kalo aslinya ga cocok 🙂 kayaknya nih kayaknya kulitku ga kuat sama niacinamide 10%. baru pertama kali coba niacinamide, langsung pake setinggi itu. next time pengen coba yang 5%!",Netral
"of course aku selalu cobain produk krn rekomendasi temen. yaudah lah yaaa aku coba. awal2 sih bagus, udah lebih dr 3 minggu pake ko malah bikin beruntusan dan ga ngaruh sama sekali buat cerah ga nya muka aku, udah pake sunscreen pun ga ngaruh dia. repurchase? no",Negatif
"kepo bgt sama serum ini akhirnya untuk first time aku beli lah yg niacinamide 5% sabi white, pas awal pake bagus2 aja berasa cukup cerah dan lembab. tapi gak selang lama aku ngerasa muka ku agak mengkusam gitu bukannya makin cerah udh gitu malah rawan biang2 jerawat mau nongol. pdhl serius deh aku ga pernah pake produk ga cocok ampe begini biasanya cuma kusam atau kering aja. aku gak bilang produk ini jelek cuma emg kulit ku aja ga cocok tapi bukan berarti aku ga cocok niacinamide soalnya aku pernah pake produk yg ada niacin nya dan ga ada efek aneh2. mungkin kulit ku aja yg ga suka sama formula di serum ini :(",Netral
"ini pertama kalinya nyobain serum, tapi sedih banget gk cocok di kulit aku yang normal to dry. aku pakai selama kurang lebih 1 minggu, tapi hasilnya serum ini bikin beruntusan parah. padahal banyak banget yang review bagus ini produk.",Negatif
"Mencerahkan nya terasa asalkan dipakai nya konsisten. Produk somethinc pertama yang gw cobain. Minus nya pas udah abis sisa serum dibawah susah diambil haha. Produk ini murah tapi gak kerasa murahan, cocok untuk yg pertama kali coba niacinamide",Netral
"Kulit wajah lebih cerah secara keseluruhan, tekstur kulit juga lebih halus. Kalau ada jerawat jadi cepet kering tapi untuk bekas jerawat yang jenisnya Post Inflammantory Erythema, belum ada perubahan.",Netral
"ini sih gausah di tanya ya gengs aku udah repurchase 3 botol(kecil 2,besar 1)beneran bagus banget efeknya di aku,muka cerah trus gampang nyerap(sambil dikipasin sih hehe)bekas jerawat gak langsung hilang dalam seminggu butuh proses sekitar dua minggu baru memudar,tapi overall suka banget minusnya cuma kadang susah dicari",Netral
Brandnya lagi hits banget sekarang.Tapi sofar aku pake di wajah aku blm dapet efek spt yg dibilang. Untuk tekstur nya sendiri aku kurang suka karna kentel banget jadi kalo dipake di wajah agak ada feel kayak ketarik gitu. Cuman buat yg mau coba gpp worth to try kok,Netral
"Ini produk Somethinc yang pernah saya coba. Saya coba bandingkan dengan niacinamide punya ordinary dan hasilnya tekstur hampir sama liquid jelly gitu, melembabkan iya, tapi si formula Somethinc ini kurang meresap di kulit saya yang berminyak. Pas dipakai juga rada greasy. Untuk efeknya, di kulit saya cuma melembabkan saja, selebihnya ya b aja gitu.",Netral
"ini sebenernya aku dikasih kakak ku, dia ga cocok. tapi di aku ini works bgt bikin tekstur kulit jadi lebih halus dan mencerahkan, tapi kadang suka muncul Whitehead tapi setelah dipakein lagi besoknya langsung ilang, overall aku suka",Netral
Niacinamide ini sebenarnya cocok cocokan aja sih. Aku karena baru pertama kali pake niacinamide jujur ini ga sesuai ekspetasi aku sih. Aku pakenya tiap malam pas mau tidur. Terus tiap pake pasti langsung bruntusan di dahi. Di bekas jerawat aku dia lumayan memudarkan sih. Tapi ga bisa dalam seminggu gitu. Kalo pengen cerahan ya dipake rutin sebulanan pasti kelihatan hasilnya dan wajib pake sunscreen!!! biar hasilnya lebih keliatan ya. Aku beli yang somethinc 5%niacinamide,Netral
udah abis 1 botol yg niacinamide 5%. bisa redain jerawat di kulitku yg kering sensitif ini . mudarin bekas nya juga dikit² tapi aku kurang suka sama efek cekit² nya . bingung mau lanjut beli ini lagi apa ndk soalnya bagus buat jerawat tp kurang suka efek cekit² nya huhu :(,Netral
"Kak mau tanya, kalo serum niac ini berubah warna jadi kuning butek itu apa gak boleh di pakai lagi ya? Padahal baru beli, pas unboxing warna nya udah jadi kuning:( Aku beli di official nya somethinc, aku chat mereka katanya masih aman digunakan, tp masih takut, entah sugesti atau enggak pas pakek serum yg sudah kuning itu jerawatku jadi memerah, padahal sebelumnya gak gini :(",Netral
"Nyoba ini pas awal"" muncul waktu itu somethinc baru ngeluarin 3 serum andalan. Serum ini teksturnya cair"" lengket kaya lidah buaya. Di aku nyerapnya agak lama, pake sekitar 2 bulanan gak ngaruh apa"" di aku cuma lembab tapi gak tahan lama. Tapi tetep ku pake sampe habis sih sayang soalnya heheh",Netral
PRELOVE........... belum pernah dipake karna dapet dikasi dari doi waktu ultah karna udah dapet serum yang cocok juga jadi aku lepas 80 k aja masih segel yang mau bisa on WhatsApp 085711299130 maaciwwwwwwwww.,Netral
"aku beli produk ini karna lagi hype banget disosmed, auto penasaran dong. Menurut aku sih bagus produknya, but ternyata aku agak alergi sama niacinamide jadi aku stop penggunaanya karna kulit muka aku jadi agak merah",Negatif
"Jadi ini botol ke 2 aku Dan herannya aku br sadar di botol ke dua ini…Pas di botol pertama Memang lbh cerahan di muka.Aku start dr yg 5 persen dl.Tapi selama pake itu beruntusan tp aku cuek aja pake … Nah … pas abis aku beli lagi tu masi blm sadar akan ketidak cocokan ini.Nah pas launch produk baru dr somethinc juga, Aku lepas produk ini … Eh bruntusannya ilang dong dan br bs aku simpulkan aku sptnya tdk begitu cocok atau blm bener cara pakenya",Negatif
"Aku pake yang 10%, so far gak ngasih breakout alias aman. Untuk efek mencerahkan kurang tau ya soalnya ini kupake pagi, malemnya beda serum. Tapi dia cepet menyerap dan gak lengket finishnya, makanya lebih cocok dipake pagi. Aku bukan buzzer ya gengs. Trust me.",Netral
"Pertama kali coba somethinc ini aku punya expect tinggi soalnya banyak review yang bilang ini tuh bagus, tapi ternyata aku gak cocok gak tau tiba tiba pas malamnya pake eh pagi pagi muka aku malah jadi merah merah. Kayaknya emang kulit mukaku terlalu sensitif jadi harus hati hati pilih product.",Negatif
"Serum pertama akuu. Klaimnya mencerahkan, tapi menurut aku kurang sih, dan disclaimer: review di tiktok menurutku agak berlebihan (dan tepat sasaran, karena aku sampe kemakan iklannya juga😭) agak nyesell belinya, padahal harganya ga terlalu beda sama brand sebelah yg udahh terbuktii. Repurchase? Definitely noo",Netral
"Berharap banget bisa cocok sama serum inii buat ngilangin bekas jerawat,tapi ternyata diaku ga cocok karna bikin beruntusan. sempet coba sampe 3 bulan tapi ternyata tetep sama reaksinya huhu.Mungkin karna kandungan niacinamidenya terlalu tinggi (10%) kali ya dan kulitku juga blm terbiasaa.",Negatif
aku pake waktu lg banyak bekas jerawat merah merah pake ini soalnya pengen bekas jerawatnya memudar eh ternyata udh pake satu botol yg 40 ml juga tetep ga ngaaruuh huhuhuhu. ini tekstur nya tebel gituu aga susah nyerep trs kalo di tap tap sedikit lengket gituu tapi dia ngilangin bruntusan ku di jidat ngilangin buangett dari yg jidatku gradakan sampe tiba tiba ilang satu satu. repurchase? noo kayanya.,Netral
"Pake ini karena awalnya disuruh cobain sama kakak, eh ternyata cocok akhirnya aku sharing sama kakak dulu. Tapi pas aku beli itu ga terlalu ngaruh kaya biasa aja, cuma musiman kadang bruntusannya kurang kadang ada lagi muncul, padahal rajin make.",Netral
"Huhu sedih bgt kenapa bisa gak cocok ya? Pdhl aku liat org2 cocok2 aja, aku pke yg kemasannya kotak isinya 20ml malah bikin mukaku bruntusan parah bgt smpe leher 😫 kembali lagi skincare cocok2an sih.. pdhl berharap bgt sm produk ini tapi ternyata malah bikin mukaku tambah ancur",Negatif
"kata orang2 bagus dan tergiur karena niacinamide. tapi udah pake 2 bulan lebih gak ngaruh apa apa. kalo pagi, t-zone tetep oily, terus gak ngaruh buat jerawat juga, dan flek hitam juga gak memudar😔 tekstur dia gak yg kental2 banget tapi kayanya ini bakal kurang cocok buat yg punya oily skin.",Negatif
Produk ini ngga ada ngaruhnya di muka aku. Pake kurang lebih 2 bulan ngga ngasih efek glow atau mencerahkan. Mungkin memang type kulitku aja yg kaya badak jadi ngga ngaruh ya. Pemgen coba varian somethinc yang lain barangkali lebih nampol khasiatnya,Negatif
"Beli ini gara-gara produknya viral sekalihhh . Tp maaf di kulit ku dia ga bikin hasil yang wow ... tp lumayan bikin bekas jerawat merah sedikit memudar dengan 1 botol pemakaian ini . Dari segi harga sih juara , ramah di kantong . Cuma jgn mengharapkan hasil yg berlebih . Tp worth to try .",Netral
"Iya tau banyak yang cinta mati sama produk ini. Tapi pas aku pake bener-bener aneh reaksi kulitnya. Jadi kasar dan SUPER KERING padahal aslinya kulit aku kombinasi berminyak. Ga mencerahkan kulit atau bikin bekas jerawat cepet pudar juga. Padahal udah beberapa kali coba niacinamide dari brand lain dan biasanya cocok, tapi belum jodoh sama dia.",Negatif
"Waktu aku explore serum niacin, aku milih untuk co serum ini. Packagingnya 20mL menggunakan kaca. Texture serum ini bening kental banget, berat and finishnya lengket. Untuk bau aku ngga nyium apa apa. Experience aku breakout pake somethinc niacin 10% muncul jerawat besar besar di dahi. Aku naik 1 step skintone setelah pakai 1 full. Tapi sekarang banyak buzzer ya? its my honest review, aku ga cocok pakai ini di dahi, lebih cocok di U zone Recommended? maybe yes maybe no👍🏻",Netral
efek mencerahkanya dpt banget. dulu waktu blm pake pdhl abis mandi tapi orang bilang aku blm mandi saking kusem dan kucelnya tapi setelah pake ini aku blm mandi cuma cuci muka aja. no body knows gw blm mandi heyyy 🥰cerita yg membagongkan,Negatif
"buat beginner ini ngga beginner friendly sih karena kandungan niacinamidenya tinggi banget. dan baru tahun kemarin kayanya mereka ngeluarin yang 5%. keduanya sama sama ga cocok di muka aku. karena mungkin active ingredient nya terlalu tinggi. baunya kaya bau kimia, tapi ga ganggu. kalo kulitnya ga sensitif mungkin bisa coba dulu yang 5%. jangan takut ga ngaruh, drpd nyoba yg langsung segin",Negatif
"sbnrnya gada masalah dikulit ku pake serum ini cuman kayak ga ada kesan apa"" gitu diawajah ku, aku kira mungkin pemakaian 1 botol kurang kali ya dapetin hasilnya, akhirnya repurchase tp ttp aja sama reaksi ny gada apa :' rada menyesal make serum ini huhu",Negatif
"Untuk bekas jerawat kurang sih menurtku, pertama pake rada cekit2 tp aku gk pake seluruh muka tp untuk spot treatment bekas jerawat aja. Ini teksturnya kental, sepertinya aku kurang cocok sama ini hehe",Negatif
"ga terlalu ngaruh di kulitku, acne dan bekasnya tetep ada, mungkin ga cocok di kulitku, untuk teksturnya kental, wanginya soft ga terlalu menyengat, tapi buat kalian yg mau coba beli aja harganya juga affordable, repurchase? for me maybe no",Netral
"sama kaya serum hyaluronic acid nya, aku nyoba serum ini karena ada di satu paket serumnya. pake ini buat serum pagi karena malamnya aku pake serum lain. nothing special sih, tapi emang tekstur mukaku lebih halus jadinya, dan biasanya aku suka timbul kaya jerawat kecil"" yg ngga merah, pake ini jadi jauh lebih berkurang.",Netral
"Banyak yang cocok pakai serum ini, tapi sayangnya di kulit ku yg kering, acne prone dan sensitif gak cocok 😭 awalnyaa pas nyoba gak ada efek apapun, eh besok² nyaa malah muncul jerawat kecil² gitu tiap pakai produk ini. mungkin wajahku blm bisa nerima presentase niacinamide yang tinggi.",Negatif
oke ptma kali coba aku ga lgsg timpa di sluruh muka ya tp aku taruh di bagian pggir bibir which is itu kulitku plg sensitif tp ga ada reaksi apa2 oke brrti cocok . trs malemnya aku coba pakein 1 muka oke sih tp gatau kenapa bsknya muncul jrwt bruntus gt di dahi sm di pipi (itu jg uda dkt aku pms jd aku gatau itu jrwt krn si somethinc atau mau pms ahhaa) jd bsknya aku coba jd in spot treatment jd aku totolin aja di bekas2 jrwtku dan ga menimbulkan beruntusan dan hr ini uda hr ke 5 aku pake si niacin ini gpp kok cm ya gt aku msh ga brani pakei satu muka cm aku totolin di bekas jrwt ku aja,Netral
"aku baruuu banget pakai ini, pas aku pakai ga ada rasa apa - apa sih (munkin gara gara baru pakai kali ya). serum ini agak lengket menurutku, aku pakai ini kira kira udah semingguan lah, warna serumnya ini bening, dan gaada wanginya sama sekali, dan bahan"" nya juga bagus",Netral
Maaf banget aku kurang suka😭 ga cocok .. kebetulan aku coba yang kadungannya 10% sepertinya ketinggian jd yang kerasa di muka aku tuh panas gtu sama lengket😭 mungkin nanti aku coba yang kandungan ny 5% dulu,Negatif
"produknya bagus, serumnya cepet nyerapnya dan bener cukup melembabkan, walaupun baunya rada aneh. tp sayang ga cocok, gak cocok nya tuh baru langsung muncul jerawat, awaknya baik baik aja tp lama lama muncul jerawat yg gak diinginkan",Netral
"duhh banyak yang cocok sama somethink ini, Tapi sayangnya big no sama aku... awal2 muka langsung bruntusan dan pori2 muka membesar. kembali lagi tiap beda2 hasilnya.pas aku stop pake pruduct ini berangsur membaik....................",Negatif
"ini adalah serum pertama aku. tekstur kental yg finish nya bikin lengket, dan aku bingung apa hasilnya dimuka ku karenaa dia ga bgitu mencerahkan dan ngilangin jerawat tpi dia jg ga bkin jerawat makin parah sih pdhl udh 2 botol habis, huhu sedih pdhl aku punya ekspetasi tinggi sama somethinc ini :(",Netral
"Awal nyoba share in jarnya dulu. Padahal pakenya cuma 3 tetes malemnya, besok paginya langsung muncul cystic acne / jerawat batu 4 biji whoeh :"") kukira purging cuma kupikir2 perasaan gaada bahan aktif yang bikin purging. aku coba terusin ternyata makin parah gaes wkwkwk jadi aku stop. Mungkin kurang cocok sama % niacinamide yang di aku terlalu tinggi. Tapi semua emang cocok2an sih, makanya aku tetep rekomendasiin serum ini buat kalian yang cukup kuat sama niacinamide 😁 repurchase? of course no 😅",Negatif
"Selama tahun 2020 kemarin aku coba beralih pakai serum ini, karena sebelumnya aku cocok banget pakai serum dengan kandungan niacinamide dr brand TO. Aku udah abisin 1 botol kecil dan 2 botol besar tapi menurutku gak senampol seperti waktu pakai si TO. Efek mencerahkannya kurang kerasa dikulit aku, mungkin karena terbiasa pakai TO yg kandungan niacinamidenya 10% sedangkan ini gak sebanyak itu (aku tau sekarang udah ada yg variant 5% dan 10% juga). Jadi, akhir 2020 aku putuskan untuk berhenti pakai serum ini. Selain dari efeknya yg kurang nampol di kulit aku, sebenarnya aku suka serum ini. Teksturnya yg cukup cair bikin gampang menyerapnya, gak bikin break out, gak bikin oily, harganya terjangkau, dan ini brand lokal! Mungkin nanti aku bakal coba lagi yang variant 10% nya untuk lihat sebagus apa yaaa, semoga cocok.",Netral
"serum pertamaku! tapi ini ga kupake sampe abis, cuma setengahnya terus kujual.. lumayan bikin muka lebih cerah, tapi ga suka karena teksturnya kental bgt, kalo dibaurin suka ada busanya. waktu itu penasaran pengen nyoba sama avoskin jadi berhenti deh",Netral
"Salah satu produk penyelamatkuuu kalo lagi ada jerawat!!😭👍 menenangkan jerawat yg lagi meradang dan bikin cepet kempes. menurutku teksturnya lebih thick daripada niacinamidenya the ordinary. Aku pake 4-5 pump dan itu rada lengket ya, tapi cepat meresap. Ga bikin muka mengkilat kayak minyakan gitu. Bikin muka ga kusam juga nih. Untuk bekas jerawat aku belum terlalu liat ngaruhnya ya mungkin karena bekas jerawatku banyak hehee",Netral
"aku pake somethinc udh dua kali pembelian karna bagus bgt. hasil nya mulai keliatan 1 bulan an gt, ngilangin bekas jerawat Nya dan nahan minyak Berlebihan jg. tapi aku pas pembelian kedua beli yg sabi 10% ngerasa sama aja kayak yg niacinamide something yg biasa. Ngga Ngerasa lebih gmn gt (kea lebih cepat). Dari tekstur nya ringan cepet menyerap suka bgt pokony ter luvv",Netral
"Pernah cobain ini sekali itupun beli yg share in jar nya bun🥲 trs dipake di daerah pipi yg jerawatan trs pas dipake merasa jerawat nya makin meradang nah aku kirain ni bagus kan siapa tau bsk jerawatnya kering trs bsk nya dipake lagi malah nimbul jerawat baru, coba di tempat lain malah muncul jerawat kecil2🥲 pdhl pgn bgt cocok sama ini serum soalnya temen aku pake ini mukanya mulus dan cerahan pdhl sblm nya dia sempat bo juga, yaudalaa mngkin ga cocok sama niacinamide akhirnya memutuskan untuk stop pake, tp masi penasaran sama produk ini dan pgn nyoba lg tp yg 5% nya huhuhuhuhu",Negatif
